################################################################################
IN SEQ: 	 b'to make life safe in america , we must also address the growing threats we face from outside the country : we are going to defeat the political war of isis , and we are going to defeat them fast .'
GOLD SEQ: 	 b"whether it ' s dangerous materials being smug ##gled across the border , terrorists entering on visas or americans losing their jobs to foreign workers , these are the problems we must now focus on fixing ."
PRED SEQ:	 b"whether it ' s dangerous materials being smug ##gled across the border , fighters entering on visas or americans losing their jobs to foreign workers , these are the problems we must now focus on fixing ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.23156251, 0.47902426, 0.461886, 0.52932996, 0.37312633, 0.16399494, 0.3760721, 0.14266622, 0.23800816, 0.20675585, 0.41255438, 0.23557779, 0.6120899, 0.2291306, 0.35459393, 0.5384714, 0.34195748, 0.59469724, 0.44664496, 0.79753643, 0.8817252, 0.5221972, 0.56548506, 0.515193, 0.53504586, 0.2209443, 0.5208198, 0.3016684, 0.41196042, 0.355367, 0.03195736, -0.04032225, -0.10299652, 0.012541473, 0.016160607, 0.34761792, 0.087898284]
GOLD TOK: 	 [['terrorists']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'no , i have nothing to do with russia , john .'
GOLD SEQ: 	 b'no , i have nothing to do with russia , john .'
PRED SEQ:	 b'no , i have nothing to do with russia , john .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.10917069, 0.045708016, 0.19375642, 0.39177233, 0.3087251, 0.45221102, 0.35959828, 0.3668334, 0.3607429, 0.2597516, 0.18678203, 0.005872637]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'55 public schools in this city have been rated as failing to meet expectations , despite ten thousand dollars in funding per - pupil .'
GOLD SEQ: 	 b'55 public schools in this city have been rated as failing to meet expectations , despite ten thousand dollars in funding per - pupil .'
PRED SEQ:	 b'55 public schools in this city have been rated as failing to meet expectations , despite ten thousand dollars in funding per - pupil .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-9.171665e-05, 0.48475933, 0.68253803, 0.8002164, 0.33538043, 0.0042172223, 0.2110585, 0.34352058, 0.31667846, 0.67495185, 0.42134857, 0.5097975, 0.24613945, 0.52036494, 0.038159266, 0.24566309, 0.36611563, 0.53070706, 0.10989903, 0.4880484, 0.2601652, 0.785607, 0.7892687, 0.71321654, 0.14919448]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'they are american citizens who want to uphold our tolerant values and keep our country safe .'
GOLD SEQ: 	 b'they are decent american citizens who want to uphold our tolerant values and keep our country safe .'
PRED SEQ:	 b'they are american citizens who want to uphold their tolerant values and keep our country safe .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [0.052672036, 0.25918758, 0.21321052, 0.09506203, 0.23702894, 0.21358146, 0.14496467, 0.039231747, 0.101486474, 0.15587026, 0.12545961, 0.10143447, 0.08376171, -0.018028386, 0.17419963, 0.109455526, 0.11819144]
GOLD TOK: 	 [['decent']]
PRED TOK: 	 [['their']]
################################################################################
IN SEQ: 	 b'this is a struggle for the survival of their nation .'
GOLD SEQ: 	 b'this is a struggle for the survival of our nation .'
PRED SEQ:	 b'this is a struggle for the survival of their nation .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]
PRED DIST: 	 [-0.028084856, 0.22739032, 0.52250123, 0.16945723, 0.4210128, 0.32776904, 0.24862781, 0.7416255, 0.30711377, 0.4390171, 0.07682203]
GOLD TOK: 	 [['our']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"you ' ve broken that tradition , the people ' ve run a very aggressive campaign this week ."
GOLD SEQ: 	 b"you ' ve broken that tradition , you ' ve run a very aggressive campaign this week ."
PRED SEQ:	 b"you ' ve broken that tradition , the people ' ve run a very aggressive campaign this week ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [0.077030405, 0.5657785, 0.26552528, 0.18242556, 0.43362692, 0.3334836, 0.28846133, 0.6011087, 0.4975593, 0.55148214, 0.42185038, 0.5148009, 0.82840896, 0.73915637, 0.593583, 0.5545791, 0.6485424, 0.40840954, 0.5039954]
GOLD TOK: 	 [['you']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"according to the federal government ' s own data , there are more than 2 million convicted criminal undo ##cum ##ented immigrants inside the united states right now ."
GOLD SEQ: 	 b"according to the federal government ' s own data , there are more than 2 million convicted criminal illegal immigrants inside the united states right now ."
PRED SEQ:	 b"according to the federal government ' s own data , there are more than 2 million convicted criminal illegal immigrants inside the united states right now ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.35561267, 0.24676421, 0.3156529, 0.03770396, 0.03166142, 0.34892932, 0.31249964, 0.15829517, 0.13560437, 0.044401318, 0.20558867, 0.32923365, 0.23307002, 0.1915719, 0.10513216, 0.15353847, 0.12558234, 0.16829503, 0.2896999, 0.22637305, 0.22508125, 0.0935802, 0.1464113, 0.25708863, 0.1307979, -0.026751101, 0.10041456, -0.18107754, -0.20457248]
GOLD TOK: 	 [['illegal']]
PRED TOK: 	 [['illegal']]
################################################################################
IN SEQ: 	 b"she ' s got no instinct , but that ' s decided hillary and our washington establishment , they ' ve spent that six trillion dollars ."
GOLD SEQ: 	 b"she ' s got no instinct , but that ' s decided hillary and our failed washington establishment , they ' ve spent that six trillion dollars ."
PRED SEQ:	 b"she ' s got no instinct , but that ' s decided hillary and the washington establishment , they ' ve spent that six trillion dollars ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [0.063877136, 0.45297077, 0.27302772, 0.37320372, 0.16787404, 0.49520048, 0.14455931, 0.5700581, 0.6577196, 0.7243191, 0.4582798, 0.29586294, 0.4760162, 0.20342019, 0.18652418, 0.28933638, 0.42004624, 0.15937725, 0.52326906, 0.23159388, 0.33614835, 0.25753087, 0.48640448, 0.20810911, 0.46606734, 0.41422915, 0.32572383]
GOLD TOK: 	 [['failed']]
PRED TOK: 	 [['the']]
################################################################################
IN SEQ: 	 b"[ applause ] and the african - american community and the hispanic community are really understanding what ' s going on and you see that right now ."
GOLD SEQ: 	 b"[ applause ] and the african - american community and the hispanic community are really understanding what ' s going on and you see that right now ."
PRED SEQ:	 b"[ applause ] and the african - american community and the hispanic community are really understanding what ' s going on and you see that right now ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [0.31604183, 0.13504854, 0.08481595, 0.48214677, 0.6346094, 0.56098914, 0.75066996, 0.4628479, 0.33605066, 0.5020768, 0.69614255, 0.37907815, 0.3970658, 0.3980987, 0.33079135, 0.4156111, 0.35845172, 0.4772127, 0.33938587, 0.41205508, 0.31341374, 0.50550336, 0.49375898, 0.55899715, 0.5377966, 0.6136759, 0.37725568, 0.53262806]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'the trade deficit with the proposed t ##pp member countries cost the state of ohio more than 100 , 000 manufacturing jobs last year .'
GOLD SEQ: 	 b'our trade deficit with the proposed t ##pp member countries cost the state of ohio more than 100 , 000 manufacturing jobs last year .'
PRED SEQ:	 b'the trade deficit with the proposed t ##pp member countries cost the state of ohio more than 100 , 000 manufacturing jobs last year .'
GOLD DIST: 	 [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [0.07585597, 0.35463125, 0.27325103, 0.41145593, 0.42721358, 0.14249356, 0.217937, 0.23720488, 0.052638784, 0.14062378, 0.53893805, 1.0705626, 0.57074994, 0.84531295, 0.23764436, 0.4432605, 0.38325775, 0.34371793, 0.15560672, 0.45193017, 0.55497885, 0.42923644, 0.5603934, 0.61164194, 0.06602377]
GOLD TOK: 	 [['our']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'a new ras ##mussen poll has us up 5 points nationwide .'
GOLD SEQ: 	 b'a brand new ras ##mussen poll has us up 5 points nationwide .'
PRED SEQ:	 b'a new ras ##mussen poll has us up 5 points nationwide .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [0.07277815, 0.16846244, 0.48942733, 0.32057464, 0.44839358, 0.37539327, 0.19976793, 0.2315079, 0.2492824, 0.22286546, 0.097555146, 0.2416767]
GOLD TOK: 	 [['brand']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"and you say i ' ve watched for years ."
GOLD SEQ: 	 b"and you know i ' ve watched for years ."
PRED SEQ:	 b"and you say i ' ve watched for years ."
GOLD DIST: 	 [0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [0.09776498, 0.3814029, 0.39689973, 0.3044207, 0.7147622, 0.4052214, 0.24508125, 0.25138924, 0.33088496, 0.2863486]
GOLD TOK: 	 [['know']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'1 . 8 million people are registered to vote and some of them are voting .'
GOLD SEQ: 	 b'1 . 8 million dead people are registered to vote and some of them are voting .'
PRED SEQ:	 b'1 . 8 million people are registered to vote and some of them are voting .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [0.07892177, 0.22135589, 0.33062285, 0.2638158, 0.18297008, 0.362702, 0.14875336, 0.47116464, 0.41588336, 0.38207373, 0.42473114, 0.53669304, 0.51825714, 0.38846526, 0.2877093, 0.23324262]
GOLD TOK: 	 [['dead']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'here in america , we have seen one brutal attack after another : thirteen were killed and thirty - eight wounded in the assault on fort hood .'
GOLD SEQ: 	 b'here in america , we have seen one brutal attack after another : thirteen were murdered and thirty - eight wounded in the assault on fort hood .'
PRED SEQ:	 b'here in america , we have seen one attack after another : thirteen were killed and thirty - eight wounded in the assault on fort hood .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [0.006405741, 0.50815773, 0.36689755, -0.07216962, 0.08270763, 0.41262528, 0.3641121, 0.21576527, 0.3990063, 0.40764672, 0.119184025, 0.13854857, 0.3537938, 0.44025987, 0.37217584, 0.3792142, 0.42559066, 0.553661, 1.033516, 0.7572142, 0.36165822, 0.51070786, 0.29485476, 0.45669562, 0.47074252, 0.26874107, 0.33752027, 0.1803919]
GOLD TOK: 	 [['murdered']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"the time of the students are under tremendous pressure to a point where it ' s making them sick ."
GOLD SEQ: 	 b"our students are under tremendous pressure to a point where it ' s making them sick ."
PRED SEQ:	 b"the time of the students are under pressure to a point where it ' s making them sick ."
GOLD DIST: 	 [1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.21353981, 0.18689813, 0.27065367, 0.43849215, 0.36758193, 0.5088465, 0.36423826, 0.3255395, 0.2551132, 0.60645854, 0.79178095, 0.53328943, 0.7869845, 0.56770885, 0.2311809, 0.386478, 0.45758483, 0.6232346, 0.3147865, -0.004356444]
GOLD TOK: 	 [['our']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"we ' re going to have an opening very soon ."
GOLD SEQ: 	 b"we ' re going to have an opening very soon ."
PRED SEQ:	 b"we ' re going to have an opening very soon ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.052702464, 0.21577261, 0.38033944, 0.30856743, 0.3894381, 0.3715564, 0.5356037, 0.31562617, 0.52052194, 0.35552794, 0.11917365]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"it ' s a popular situation ."
GOLD SEQ: 	 b"it ' s a horrible situation ."
PRED SEQ:	 b"it ' s a popular situation ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]
PRED DIST: 	 [0.11170274, 0.2608201, 0.29042232, 0.5524619, 0.28126237, 0.22198352, 0.17150453]
GOLD TOK: 	 [['horrible']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'and he gives you the ultimate word , not looking good .'
GOLD SEQ: 	 b'and he gives you the ultimate word , not looking good .'
PRED SEQ:	 b'and he gives you the ultimate word , not looking good .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [0.34771115, 0.59754443, 0.32197654, 0.5200166, 0.8363292, 0.62852895, 0.45111436, 0.5246798, 0.427141, 0.62340516, 0.5703248, 0.49137786]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"[ boo ##ing ] the spread of political agenda ##s into the justice department ##ther ##e ' s never been a thing like this that has happened in our country ' s history ##is one of the sad ##des ##t things that has happened to our country ."
GOLD SEQ: 	 b"[ boo ##ing ] the spread of political agenda ##s into the justice department ##ther ##e ' s never been a thing like this that has happened in our country ' s history ##is one of the sad ##des ##t things that has happened to our country ."
PRED SEQ:	 b"[ boo ##ing ] the spread of political agenda ##s into the justice department ##ther ##e ' s never been a thing like this that has happened in our country ' s history ##is one of the sad ##des ##t things that has happened to our country ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [0.005761713, 0.43802574, 0.50749356, -0.0094394535, 0.5117341, 0.26027185, 0.41980422, 0.39780897, 0.40387017, 0.45567566, 0.28861845, 0.22119935, 0.19784188, 0.21398437, 0.41912407, 0.38494477, 0.2344873, 0.28594166, 0.21596056, 0.45174947, 0.57464147, 0.47919083, 0.67290884, 0.24241945, 0.56522894, 0.47239888, 0.44301343, 0.35712433, 0.060410902, 0.32203287, 0.3560791, 0.23486546, 0.2319912, 0.4133105, 0.4282121, 0.62394774, 0.63679945, 0.40903676, 0.612407, 0.36047554, 0.46557906, 0.54140526, 0.41142753, 0.40820342, 0.40121195, 0.17354894, 0.41448003, 0.05917476]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'but obama played ball with the men that are running it right now .'
GOLD SEQ: 	 b'but obama played ball with the thugs that are running it right now .'
PRED SEQ:	 b'obama played ball with the people that are running it right now .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [0.33231014, 0.5181252, 0.34767935, 0.35092694, 0.36378264, 0.6656684, 0.3329591, 0.64951515, 0.42030337, 0.45003033, 0.41011557, 0.47896415, 0.25286096, 0.38642213]
GOLD TOK: 	 [['thugs']]
PRED TOK: 	 [['people']]
################################################################################
IN SEQ: 	 b"that ' s something of bad going on ."
GOLD SEQ: 	 b"that ' s something really bad going on ."
PRED SEQ:	 b"that ' s something of popular going on ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [0.3850729, 0.6742864, 0.590492, 0.49515778, 0.5816243, 0.6088035, 0.7067003, 0.60948515, 0.4817448]
GOLD TOK: 	 [['really']]
PRED TOK: 	 [['popular']]
################################################################################
IN SEQ: 	 b'and i just want to say thank you to both of them .'
GOLD SEQ: 	 b'and i just want to say thank you to both of them .'
PRED SEQ:	 b'and i just want to say thank you to both of them .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [0.061619386, 0.20641983, -0.06502492, 0.05158335, -0.0542195, 0.21799135, 0.41545823, 0.28661633, 0.28381342, 0.33469698, 0.57785296, 0.39033085, 0.22037517]
GOLD TOK: 	 []
PRED TOK: 	 []
