################################################################################
IN SEQ: 	 b'to make life safe in america , we must also address the growing threats we face from outside the country : we are going to defeat the of isis , and we are going to defeat them fast .'
PRED DIST: 	 [-0.34828115, -0.44803357, -0.46063554, -0.65662545, -0.5621695, -0.47535592, -0.3097636, -0.36248577, -0.2755317, -0.23289451, -0.44109893, -0.44234815]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'55 public schools in this city have been rated as failing to meet expectations , despite ten thousand dollars in funding per - pupil .'
GOLD SEQ: 	 b'55 public schools in this city have been rated as failing to meet expectations , despite ten thousand dollars in funding per - pupil .'
PRED SEQ:	 b'55 public schools in this city have been rated as failing to meet expectations , despite ten thousand dollars in funding per - pupil .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.78675187, -0.7098732, -0.68933415, -0.36829233, -0.16248575, -0.68479615, -0.11227892, 0.0025677308, 0.08645107, -0.09157431, 0.13380353, 0.22985803, 0.1012263, -0.067202695, -0.09548308, -0.35192972, -0.24607578, -0.18177801, -0.19124147, 0.050097495, -0.3620767, -0.31748936, -0.40851822, -0.44710502, -0.35019922]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'they are american citizens who want to uphold our tolerant values and keep our country safe .'
GOLD SEQ: 	 b'they are decent american citizens who want to uphold our tolerant values and keep our country safe .'
PRED SEQ:	 b'they are american citizens who want to uphold their tolerant values and keep our country safe .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.3770644, -0.5982684, -0.55605114, -0.69659144, -0.59821045, -0.3933679, -0.37630942, -0.23022915, -0.3398687, -0.16605511, -0.3133665, -0.36287653, -0.21023056, -0.48315778, -0.23107642, -0.18341777, -0.18233246]
GOLD TOK: 	 [['decent']]
PRED TOK: 	 [['their']]
################################################################################
IN SEQ: 	 b'this is a struggle for the survival of nation .'
GOLD SEQ: 	 b'this is a struggle for the survival of our nation .'
PRED SEQ:	 b'this is a struggle for the survival of nation .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.40734977, -0.43714163, -0.27737692, -0.36543134, -0.25485435, 0.051791117, -0.23078662, -0.3966056, -0.22036776, -0.5729135]
GOLD TOK: 	 [['our']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"you ' ve broken that tradition , you ' ve run a campaign this week ."
GOLD SEQ: 	 b"you ' ve broken that tradition , you ' ve run a very aggressive campaign this week ."
PRED SEQ:	 b"you ' ve broken that tradition , he ' ve run a campaign this week ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.29429826, -0.38815957, -0.3485812, -0.20318854, -0.108404726, -0.21618666, -0.16181928, -0.62034386, 0.19666648, -0.23489979, -0.19946413, -0.0775658, -0.22713475, -0.17445481, -0.36541432, -0.35899886]
GOLD TOK: 	 [['very', 'aggressive']]
PRED TOK: 	 [['he']]
################################################################################
IN SEQ: 	 b"according to the federal government ' s own data , there are more than 2 million convicted criminal illegal immigrants inside the united states right now ."
GOLD SEQ: 	 b"according to the federal government ' s own data , there are more than 2 million convicted criminal illegal immigrants inside the united states right now ."
PRED SEQ:	 b"according to the federal government ' s own data , there are more than 2 million convicted criminal undo ##cum ##ented immigrants inside the united states right now ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.27211702, -0.32124022, -0.29558492, -0.33616012, -0.5401897, -0.34105653, -0.33732873, -0.48813933, -0.35466573, -0.13643792, -0.40327707, -0.38620707, -0.31986803, -0.30215016, -0.28837925, -0.42762864, -0.58501166, -0.73184144, -0.6731248, -0.56865776, -0.372343, -0.31878328, -0.35679057, -0.40381718, -0.4501863, -0.37187207, -0.21527435]
GOLD TOK: 	 []
PRED TOK: 	 [['undo', '##cum', '##ented']]
################################################################################
IN SEQ: 	 b"she ' s got no instinct , but that ' s decided hillary and the washington establishment , they ' ve spent that six trillion dollars ."
GOLD SEQ: 	 b"she ' s got no instinct , but that ' s decided hillary and our failed washington establishment , they ' ve spent that six trillion dollars ."
PRED SEQ:	 b"she ' s got no instinct , but that ' s decided hillary and the washington establishment , they ' ve spent that six trillion dollars ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.04185112, 0.021266505, -0.22977412, -0.35211647, -0.27856132, 0.0035624616, 0.028402328, -0.19505233, -0.010539144, 0.25667164, 0.030836873, -0.02531939, -0.25997442, -0.24348909, -0.043647245, -0.096089214, -0.1119367, 0.0578878, -0.23307148, 0.107152976, -0.28726476, -0.26450613, -0.25411016, -0.13818152, -0.19389997, -0.2763262, 0.012224257]
GOLD TOK: 	 [['our', 'failed']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"[ applause ] and the african - american community and the hispanic community are understanding what ' s going on and you see that right now ."
GOLD SEQ: 	 b"[ applause ] and the african - american community and the hispanic community are really understanding what ' s going on and you see that right now ."
PRED SEQ:	 b"[ applause ] and the african - american community and the hispanic community are understanding what ' s going on and you see that right now ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.5063099, -0.4946261, -0.40152508, -0.3884595, -0.35209563, -0.24059075, -0.3521557, -0.21652123, -0.41147006, -0.3896695, -0.42373282, -0.28195822, -0.44139695, -0.4304081, -0.19404852, -0.017328858, 0.112582505, 0.0036292374, -0.19848587, -0.1423406, -0.41465738, -0.5016824, -0.42806557, -0.17587256, -0.19439554, -0.20400028, -0.36347464]
GOLD TOK: 	 [['really']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'the proposed trade deficit with the proposed t ##pp member countries cost the state of ohio more than 100 , 000 manufacturing jobs last year .'
GOLD SEQ: 	 b'our trade deficit with the proposed t ##pp member countries cost the state of ohio more than 100 , 000 manufacturing jobs last year .'
PRED SEQ:	 b'the proposed trade deficit with the proposed t ##pp member countries cost the state of ohio more than 100 , 000 manufacturing jobs last year .'
GOLD DIST: 	 [1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.35147718, -0.823289, -0.42371854, -0.7357776, -0.32326904, -0.49942434, -0.50025916, -0.5956359, -0.6545475, -0.48432434, -0.6615086, -0.4770117, -0.43548724, -0.68924093, -0.59911305, -0.53364223, -0.38294566, -0.3524311, -0.35917374, -0.37630138, -0.33561814, -0.3822685, -0.60154116, -0.32804316, -0.45298815, -0.28345257]
GOLD TOK: 	 [['our']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'a ras ##mussen poll has us up 5 points nationwide .'
GOLD SEQ: 	 b'a brand new ras ##mussen poll has us up 5 points nationwide .'
PRED SEQ:	 b'a ras ##mussen poll has us up 5 points nationwide .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.25555763, -0.21159716, -0.24622822, -0.26496682, -0.11823413, -0.38938516, -0.2584869, -0.26534167, -0.47397426, -0.27020586, -0.34576645]
GOLD TOK: 	 [['brand', 'new']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"and the people don ' t believe i ' ve watched for years ."
GOLD SEQ: 	 b"and you know i ' ve watched for years ."
PRED SEQ:	 b"and the people don ' t believe i ' ve watched for years ."
GOLD DIST: 	 [0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.56070805, -0.37599412, -0.4443211, -0.52721745, -0.5433266, -0.5999798, -0.6709119, -0.49289498, -0.5058695, -0.39926946, -0.38758552, -0.410614, -0.35363328, -0.56186354]
GOLD TOK: 	 [['you', 'know']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'1 . 8 million people are registered to vote and some of them are voting .'
GOLD SEQ: 	 b'1 . 8 million dead people are registered to vote and some of them are voting .'
PRED SEQ:	 b'1 . 8 million people are registered to vote and some of them are voting .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.34569913, -0.47120306, -0.18457884, -0.32569805, -0.48926458, -0.4711125, -0.33446163, -0.44988465, -0.47591412, -0.53115964, -0.43569273, -0.58380187, -0.53118914, -0.5481678, -0.39943272, -0.376648]
GOLD TOK: 	 [['dead']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'here in america , we have seen one attack after another : thirteen were killed and thirty - eight wounded in the assault on fort hood .'
GOLD SEQ: 	 b'here in america , we have seen one brutal attack after another : thirteen were murdered and thirty - eight wounded in the assault on fort hood .'
PRED SEQ:	 b'here in america , the people have seen one attack after another : thirteen were killed and thirty - eight wounded in the assault on fort hood .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.3818658, -0.19523877, -0.27888557, -0.027926326, -0.6781919, -0.66245544, -0.3815617, -0.26957378, -0.012134433, -0.14453626, -0.4072774, -0.5355016, -0.31814826, -0.29124865, -0.2307185, -0.64610887, -0.44684863, -0.39134547, -0.21248299, -0.4270418, 0.09038097, -0.2234252, -0.30113953, -0.6650498, -0.2543133, -0.23161575, -0.36197802]
GOLD TOK: 	 [['brutal'], ['murdered']]
PRED TOK: 	 [['the', 'people']]
################################################################################
IN SEQ: 	 b"our students are under pressure to a point where it ' s making them sick ."
GOLD SEQ: 	 b"our students are under tremendous pressure to a point where it ' s making them sick ."
PRED SEQ:	 b"the time of the students are under pressure to a point where it ' s making them sick ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.298839, -0.45379835, -0.36648035, -0.24345204, -0.0648817, -0.05963756, 0.34568286, 0.06156347, 0.11878787, -0.17058262, -0.021135226, 0.06696102, -0.12206813, -0.2514502, -0.43056834, -0.3023093]
GOLD TOK: 	 [['tremendous']]
PRED TOK: 	 [['the', 'time', 'of', 'the']]
################################################################################
IN SEQ: 	 b"we ' re going to have an opening soon ."
GOLD SEQ: 	 b"we ' re going to have an opening very soon ."
PRED SEQ:	 b'the time , the time , the time ,'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.49372095, -0.406243, -0.55005115, -0.6101719, -0.42131072, -0.4845299, -0.27202123, -0.3462793, -0.44709206, -0.42733926]
GOLD TOK: 	 [['very']]
PRED TOK: 	 [['the', 'time', ',', 'the', 'time', ',', 'the', 'time', ',']]
################################################################################
IN SEQ: 	 b"it ' s a situation ."
GOLD SEQ: 	 b"it ' s a horrible situation ."
PRED SEQ:	 b"it ' s a situation ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.14684315, 0.06368457, -0.085439, -0.04601237, -0.19563955, -0.14671966]
GOLD TOK: 	 [['horrible']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'and he gives you the word , not looking good .'
GOLD SEQ: 	 b'and he gives you the ultimate word , not looking good .'
PRED SEQ:	 b'and the book gives you the word , not looking good .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.38525748, -0.4532585, -0.08324531, -0.67271894, -0.114639856, -0.21148986, -0.14130023, -0.25638643, 0.17440586, -0.0724532, -0.46422935]
GOLD TOK: 	 [['ultimate']]
PRED TOK: 	 [['the', 'book']]
################################################################################
IN SEQ: 	 b"[ boo ##t ] the spread of political agenda ##s into the justice department ##ther ##e ' s never been a thing like this that has happened in our country ' s history ##is one of the sad ##des ##t things that has happened to our country ."
GOLD SEQ: 	 b"[ boo ##ing ] the spread of political agenda ##s into the justice department ##ther ##e ' s never been a thing like this that has happened in our country ' s history ##is one of the sad ##des ##t things that has happened to our country ."
PRED SEQ:	 b"[ boo ##t ] the spread of political agenda ##s into the justice department ##ther ##e ' s never been a thing like this that has happened in our country ' s history ##is one of the sad ##des ##t things that has happened to our country ."
GOLD DIST: 	 [0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.38372356, -0.30813664, -0.3758182, -0.39161548, -0.13033609, -0.101612195, -0.29801095, -0.41037434, -0.25751448, -0.20756948, -0.15494886, -0.44628936, -0.5511962, -0.4980201, -0.22346921, -0.5404903, -0.33370128, -0.2882347, -0.4857505, -0.22807598, -0.040573455, -0.3345711, -0.41029912, -0.5162572, -0.3057315, -0.2718771, -0.27281946, -0.010476358, -0.6494961, -0.5650283, -0.49868095, -0.4497435, -0.4893861, -0.36149037, -0.35083255, -0.29581043, -0.17890644, -0.40879703, -0.35222685, -0.35713986, -0.3266682, -0.30049068, -0.30739024, -0.18865287, -0.3023886, -0.55995286, -0.43067625, -0.626368]
GOLD TOK: 	 [['##ing']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'but obama played ball with the allegations that are running it right now .'
GOLD SEQ: 	 b'but obama played ball with the thugs that are running it right now .'
PRED SEQ:	 b'but obama played ball with the allegations that are running it right now .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.25347325, -0.16729276, 0.12627855, 0.19696924, 0.09890454, -0.16484831, -0.37998745, -0.38349998, -0.384166, -0.19692445, -0.1748996, -0.2214586, -0.27294558, -0.28700998]
GOLD TOK: 	 [['thugs']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"that ' s something bad going on ."
GOLD SEQ: 	 b"that ' s something really bad going on ."
PRED SEQ:	 b"that ' s something more than the popular going on ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.3036672, -0.2597226, -0.30065873, -0.20405817, -0.37874815, -0.5357676, -0.28010803, -0.3749235]
GOLD TOK: 	 [['really']]
PRED TOK: 	 [['more', 'than', 'the', 'popular']]
################################################################################
IN SEQ: 	 b'and i just want to say thank you to both of them .'
GOLD SEQ: 	 b'and i just want to say thank you to both of them .'
PRED SEQ:	 b'and i just want to say thank you to both of them .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [-0.27440694, -0.36324805, -0.469548, -0.34139597, -0.32492116, -0.29214317, -0.45075387, -0.33006924, -0.54072034, -0.3705716, -0.55460286, -0.49768618, -0.23561442]
GOLD TOK: 	 []
PRED TOK: 	 []
